,sample,alb,biclyr,lob,mac,micmon,muepri,sinstemar,pureCount,hybCount,hyb,sinstemar_1,muepri_1,alb_1,biclyr_1,lob_1,mac1_1,mac2_1,micmon_1,macComb,collectionNumber
544,SYST-MOR-0007243,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0.8301,0.1698,0,0.99994,IL_CHB_523_MG
545,SYST-MOR-0007244,pure?,none,none,none,none,none,none,1,0,pure,0,0,0.9999,0,0,0,0,0,2.10E-05,IL_CHB_524_MG
546,SYST-MOR-0007245,pure?,none,none,none,none,none,none,1,0,pure,0,0,0.9999,0,0,0,0,0,2.00E-05,IL_CHB_525_MG
547,SYST-MOR-0007246,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0.6525,0.3474,0,0.999934,IL_CHB_526_MG
548,SYST-MOR-0007247,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0.4878,0.5072,0.005,0.994976,IL_CHB_527_MG
549,SYST-MOR-0007248,pure?,none,none,none,none,none,none,1,0,pure,0,0,0.9999,0,0,0,0,0,2.00E-05,IL_CHB_528_MG
550,SYST-MOR-0007249,pure?,none,none,none,none,none,none,1,0,pure,0,0,0.9999,0,0,0,0,0,2.00E-05,IL_CHB_529_MG
551,SYST-MOR-0007250,pure?,none,none,none,none,none,none,1,0,pure,0,0,0.9999,0,0,0,0,0,2.00E-05,IL_CHB_530_MG
552,SYST-MOR-0007251,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0,0.9999,0,0.99994,MN_CDR_215_BF
553,SYST-MOR-0007252,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0,0.9999,0,0.999939,MN_CDR_216_BF
554,SYST-MOR-0007253,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0.0519,0.948,0,0.99994,MN_CDR_217_BF
555,SYST-MOR-0007254,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0,0.9999,0,0.99994,MN_CDR_218_BF
556,SYST-MOR-0007255,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0,0.9999,0,0.999937,MN_CDR_219_BF
557,SYST-MOR-0007256,pure?,none,none,none,none,none,none,1,0,pure,0,0,0.9761,0,0,0.0122,0.0116,0,0.02381,MN_CDR_531_BF
558,SYST-MOR-0007257,hybrid?,none,hybrid?,none,none,none,none,0,2,hybrid,0.0183,0.0347,0.8696,0,0.0774,0,0,0,2.00E-05,MN_CDR_220_BF
559,SYST-MOR-0007258,pure?,none,none,none,none,none,none,1,0,pure,0,0,0.9993,0,0,0,7.00E-04,0,0.000684,MN_CDR_221_BF
560,SYST-MOR-0007259,pure?,none,none,none,none,none,none,1,0,pure,0,0,0.9731,0,0,0,0.0268,0,0.026812,MN_CDR_222_BF
561,SYST-MOR-0007260,pure?,none,none,none,none,none,none,1,0,pure,0,0,0.9802,0,0,9.00E-04,0.0188,0,0.01971,MN_CDR_223_BF
562,SYST-MOR-0007357,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0,0.9999,0,0.99994,MB-MG506
563,SYST-MOR-0007358,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0,0.9999,0,0.99994,MB-MG507
564,SYST-MOR-0007359,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0,0.9999,0,0.99993,MB-MG508
565,SYST-MOR-0007360,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0,0.9999,0,0.99994,MB-MG509
566,SYST-MOR-0007361,none,none,none,pure?,none,none,none,1,0,pure,0.0032,0,0,0,0,0.029,0.9677,0,0.996714,MB-MG510
567,SYST-MOR-0007362,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0,0.9999,0,0.999938,MB-MG511
568,SYST-MOR-0007363,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0,0.9999,0,0.99994,MB-MG512
569,SYST-MOR-0007364,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0,0.9999,0,0.99994,MB-MG513
570,SYST-MOR-0007365,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0,0.9999,0,0.99994,MB-MG514
571,SYST-MOR-0007366,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0,0.9999,0,0.99994,MB-MG515
572,SYST-MOR-0007367,none,none,none,pure?,none,none,none,1,0,pure,0,0.0047,0,0.0044,0,0,0.9908,0,0.990787,MB-MG516
573,SYST-MOR-0007368,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0,0.9999,0,0.99994,MB-MG517
574,SYST-MOR-0007369,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0,0.9999,0,0.99994,MB-MG518
575,SYST-MOR-0007370,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0.0607,0.9393,0,0.999938,MB-MG519
576,SYST-MOR-0007371,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0,0.9999,0,0.99994,MB-MG520
577,SYST-MOR-0007372,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0.0078,0.9921,0,0.99994,MB-MG521
578,SYST-MOR-0007373,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0,0.9999,0,0.99994,MB-MG522
579,SYST-MOR-0007374,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0,0.9999,0,0.99994,MB-MG523
580,SYST-MOR-0007375,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0,0.9999,0,0.99994,MB-MG524
581,SYST-MOR-0007376,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0,0.9999,0,0.99994,MB-MG525
582,SYST-MOR-0007377,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0.0153,0.9847,0,0.99994,MB-MG526
583,SYST-MOR-0007378,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0,0.9999,0,0.99994,MB-MG527
584,SYST-MOR-0007379,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0.0136,0.9863,0,0.999939,MB-MG528
585,SYST-MOR-0007380,none,none,none,pure?,none,none,none,1,0,pure,0,0.0033,0,0,0,0,0.9966,0,0.996619,MB-MG529
586,SYST-MOR-0007381,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0,0.9999,0,0.99994,MB-MG530
587,SYST-MOR-0007382,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0,0.9999,0,0.99994,MB-MG531
588,SYST-MOR-0007383,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0,0.9999,0,0.999935,MB-MG532
589,SYST-MOR-0007384,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0,0.9999,0,0.99994,MB-MG533
590,SYST-MOR-0007385,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0,0.9999,0,0.99994,MB-MG534
591,SYST-MOR-0007386,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,2.00E-04,0.9998,0,0.99994,MB-MG535
592,SYST-MOR-0007387,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0,0.9999,0,0.99994,WI-MG536
593,SYST-MOR-0007388,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0.0328,0.9671,0,0.999937,WI-MG537
594,SYST-MOR-0007389,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0,0.9999,0,0.99994,WI-MG538
595,SYST-MOR-0007390,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0.0199,0.9801,0,0.99994,WI-MG539
596,SYST-MOR-0007391,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0.0638,0.9362,0,0.99994,WI-MG540
597,SYST-MOR-0007392,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0.0275,0.9724,0,0.999931,WI-MG541
598,SYST-MOR-0007409,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0.9712,0.0287,0,0.99994,OK-MG372
599,SYST-MOR-0007410,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0.9425,0.0574,0,0.99994,OK-MG373
600,SYST-MOR-0007411,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0.9992,7.00E-04,0,0.99994,OK-MG374
601,SYST-MOR-0007412,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0.9999,0,0,0.99994,OK-MG375
602,SYST-MOR-0007413,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0.9999,0,0,0.999938,OK-MG376
603,SYST-MOR-0007414,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0.9999,0,0,0.99994,OK-MG377
604,SYST-MOR-0007415,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0.9999,0,0,0.99994,OK-MG378
605,SYST-MOR-0007416,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0.9999,0,0,0.99994,OK-MG379
606,SYST-MOR-0007417,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0.9999,0,0,0.99994,OK-MG380
607,SYST-MOR-0007418,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0.9999,0,0,0.99994,OK-MG381
608,SYST-MOR-0007419,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0.9404,0.0595,0,0.99994,MO-MG398
609,SYST-MOR-0007420,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0.9999,0,0,0.99994,MO-MG400
610,SYST-MOR-0007421,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0.9999,0,0,0.999935,MO-MG402
611,SYST-MOR-0007422,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0.9188,0.0812,0,0.99994,MO-MG403
612,SYST-MOR-0007423,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0.9819,0.018,0,0.99994,MO-MG404
613,SYST-MOR-0007424,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0.9995,4.00E-04,0,0.99994,MO-MG405
614,SYST-MOR-0007425,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0.0952,0.9048,0,0.99994,IN-MG631
615,SYST-MOR-0007426,none,none,none,pure?,none,none,none,1,0,pure,0,0.0153,0,0,0.0146,0.1577,0.8123,0,0.96998,IN-MG632
616,SYST-MOR-0007427,none,none,none,pure?,none,none,none,1,0,pure,0,0,0.0084,0,0,0.1532,0.8383,0,0.991537,IN-MG633
617,SYST-MOR-0007428,none,none,none,pure?,none,none,none,1,0,pure,0.0045,0.0093,0,0,0.0059,0.2396,0.7407,0,0.980312,IN-MG634
618,SYST-MOR-0007429,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0.1377,0.8622,0,0.99994,IN-MG635
619,SYST-MOR-0007430,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0.1078,0.8922,0,0.99994,IN-MG636
620,SYST-MOR-0007431,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0.2195,0.7804,0,0.99994,IN-MG637
621,SYST-MOR-0007432,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0.013,0.9869,0,0.999928,IN-MG638
622,SYST-MOR-0007433,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0.275,0.7249,0,0.99994,IN-MG639
623,SYST-MOR-0007434,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0.0109,0,0.1479,0.8411,0,0.989016,IN-MG640
624,SYST-MOR-0007435,none,hybrid?,none,hybrid?,none,none,none,0,2,hybrid,0,0,0,0.1825,0,0.0222,0.7952,0,0.817401,MI-MG662
625,SYST-MOR-0007436,none,hybrid?,none,hybrid?,none,none,none,0,2,hybrid,0,0,0,0.475,0,0.0202,0.5048,0,0.524991,MI-MG663
626,SYST-MOR-0007437,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0.0314,0,0.0852,0.8834,0,0.968578,MI-MG664
627,SYST-MOR-0007438,none,hybrid?,none,hybrid?,none,none,none,0,2,hybrid,0,0,0,0.0586,0,0.0341,0.9072,0,0.941294,MI-MG665
628,SYST-MOR-0007439,none,hybrid?,none,hybrid?,none,none,none,0,2,hybrid,0,0,0,0.5171,0,0,0.4828,0,0.482842,MI-MG666
629,SYST-MOR-0007440,none,hybrid?,none,hybrid?,none,none,none,0,2,hybrid,0,0,0,0.0534,0.0054,0.0519,0.8893,0,0.941158,MI-MG667
630,SYST-MOR-0007441,none,none,none,hybrid?,none,none,none,0,1,uncertain pure,0,0,0,0.0594,0,0.0811,0.8595,0,0.940573,MI-MG668
631,SYST-MOR-0007442,none,hybrid?,none,hybrid?,none,none,none,0,2,hybrid,0,0,0,0.3374,0,0.0169,0.6456,0,0.662507,MI-MG669
632,SYST-MOR-0007443,none,hybrid?,none,hybrid?,none,none,none,0,2,hybrid,0,0,0,0.3142,0,0,0.6857,0,0.685731,MI-MG670
633,SYST-MOR-0007444,none,hybrid?,none,hybrid?,none,none,none,0,2,hybrid,0,0,0,0.0745,0,0.0346,0.8909,0,0.925451,MI-MG671
634,SYST-MOR-0007445,none,hybrid?,none,hybrid?,none,none,none,0,2,hybrid,0,0.0203,0.0143,0.0325,0,0.0223,0.9106,0,0.932892,MI-MG672
635,SYST-MOR-0007446,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0.0614,0.9385,0,0.999938,MN-MG761
636,SYST-MOR-0007447,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0,0.9999,0,0.99994,MN-MG762
637,SYST-MOR-0007448,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0,0.9999,0,0.99994,MN-MG763
638,SYST-MOR-0007449,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0.0245,0.9755,0,0.99994,MN-MG764
639,SYST-MOR-0007450,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0,0.9999,0,0.99994,MN-MG765
640,SYST-MOR-0007451,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0,0.9999,0,0.99994,MN-MG766
641,SYST-MOR-0007452,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0,0.9999,0,0.99994,MN-MG767
642,SYST-MOR-0007453,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0,0.9999,0,0.99994,MN-MG768
643,SYST-MOR-0007454,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0,0.9999,0,0.99994,MN-MG769
644,SYST-MOR-0007455,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0.0054,0.0181,0.0151,0.9614,0,0.976467,MN-MG770
645,SYST-MOR-0007456,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0.0317,0.9683,0,0.99994,MN-MG771
646,SYST-MOR-0007457,none,none,none,pure?,none,none,none,1,0,pure,0,0.0042,0,0,0,0.0148,0.9809,0,0.995707,MN-MG772
647,SYST-MOR-0007458,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0.034,0.9659,0,0.99994,MN-MG773
648,SYST-MOR-0007459,none,none,none,pure?,none,none,none,1,0,pure,0,4.00E-04,0,0,0,0,0.9995,0,0.999542,MN-MG774
649,SYST-MOR-0007460,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0.0117,0.9883,0,0.99994,MN-MG775
650,SYST-MOR-0007461,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0,0.9999,0,0.99994,MN-MG776
651,SYST-MOR-0007462,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0,0.9999,0,0.999936,MN-MG777
652,SYST-MOR-0007463,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0,0.9999,0,0.99994,MN-MG778
653,SYST-MOR-0007464,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0,0.9999,0,0.999936,MN-MG779
654,SYST-MOR-0007465,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0.0291,0.9708,0,0.999938,MN-MG780
655,SYST-MOR-0007466,none,none,none,pure?,none,none,none,1,0,pure,0,0.007,0,0.0163,0,0.261,0.7156,0,0.976671,OH-MG797
656,SYST-MOR-0007467,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0.4231,0.5768,0,0.99994,OH-MG798
657,SYST-MOR-0007468,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0.2777,0.7223,0,0.99994,OH-MG799
658,SYST-MOR-0007469,none,none,none,pure?,none,none,none,1,0,pure,0,0,3.00E-04,0,0,0.3522,0.6475,0,0.999672,OH-MG800
659,SYST-MOR-0007470,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0.3534,0.6465,0,0.99994,OH-MG801
660,SYST-MOR-0007471,none,none,none,none,none,none,pure?,1,0,pure,0.9816,0,0.004,0,0,0,0.0144,0,0.014414,OH-MG802
661,SYST-MOR-0007472,none,none,none,pure?,none,none,none,1,0,pure,0,0.0053,0.0025,0.007,0,0.4461,0.5391,0,0.985168,OH-MG803
662,SYST-MOR-0007473,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0.0074,0,0.3088,0.6838,0,0.992517,OH-MG804
663,SYST-MOR-0007474,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0.3336,0.6664,0,0.99994,OH-MG805
664,SYST-MOR-0007475,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0.4601,0.5398,0,0.99994,OH-MG806
665,SYST-MOR-0007476,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0.2774,0.7225,0,0.99994,OH-MG807
666,SYST-MOR-0007477,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0.3098,0.6902,0,0.99994,OH-MG808
667,SYST-MOR-0007478,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0.3314,0.6686,0,0.99994,OH-MG809
668,SYST-MOR-0007479,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0.3185,0.6815,0,0.99994,OH-MG810
669,SYST-MOR-0007480,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0.3175,0.6825,0,0.99994,OH-MG811
670,SYST-MOR-0007481,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0.4004,0.5924,0.0072,0.992754,OH-MG812
671,SYST-MOR-0007482,none,none,none,pure?,none,none,none,1,0,pure,0,0,0.0096,0,0,0.3033,0.6871,0,0.990388,OH-MG813
672,SYST-MOR-0007483,none,none,none,pure?,none,none,none,1,0,pure,0,0.0055,0,0,0,0.2566,0.7378,0,0.994417,OH-MG814
673,SYST-MOR-0007484,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0.4355,0.5645,0,0.99994,OH-MG815
674,SYST-MOR-0007485,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0.4388,0.5611,0,0.99994,OH-MG816
675,SYST-MOR-0007486,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0.0063,0,0.9936,0,0.993601,JCB-SD-CSP-1001
676,SYST-MOR-0007487,none,none,hybrid?,pure?,none,none,none,1,1,uncertain hybrid,8.00E-04,0,0,0,0.0237,0,0.9754,0,0.97542,JCB-SD-CSP-1002
677,SYST-MOR-0007488,none,none,none,pure?,none,none,none,1,0,pure,0,0.0029,0,0,0.0186,0.0162,0.9622,0,0.978419,JCB-SD-CSP-1003
678,SYST-MOR-0007489,none,none,hybrid?,pure?,none,none,none,1,1,uncertain hybrid,0,0,0,0,0.0301,0,0.9698,0,0.96982,JCB-SD-CSP-1004
679,SYST-MOR-0007490,none,none,none,pure?,none,none,none,1,0,pure,0,0.0034,1.00E-04,0.0076,0.0155,0.0124,0.961,0,0.973401,JCB-SD-CSP-1005
680,SYST-MOR-0007491,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0,0.9999,0,0.99994,JCB-SD-CSP-1006
681,SYST-MOR-0007492,none,none,none,pure?,none,none,none,1,0,pure,0,0,6.00E-04,0.0088,0.0229,0,0.9676,0,0.967595,JCB-SD-CSP-1007
682,SYST-MOR-0007493,none,none,none,pure?,none,none,none,1,0,pure,0,0.0071,0,0,0,0,0.9929,0,0.992865,JCB-SD-CSP-1008
683,SYST-MOR-0007494,none,none,hybrid?,pure?,none,none,none,1,1,uncertain hybrid,0,0,0,0,0.0236,0,0.9763,0,0.976324,JCB-SD-CSP-1009
684,SYST-MOR-0007495,none,none,none,pure?,none,none,none,1,0,pure,0,0,0,0,0,0,0.9999,0,0.99994,JCB-SD-US16-1010
685,SYST-MOR-0007496,none,none,none,hybrid?,none,none,none,0,1,uncertain pure,0,0.0067,0,0,0.0343,0,0.9509,0.0081,0.950877,JCB-SD-SPF-1011
686,SYST-MOR-0007497,none,none,hybrid?,hybrid?,none,none,none,0,2,hybrid,0.0138,0,0.0012,0,0.0299,0,0.9551,0,0.955063,JCB-SD-SPF-1012
687,SYST-MOR-0007498,none,none,hybrid?,hybrid?,none,none,none,0,2,hybrid,0.0015,0.0071,0,0,0.117,0,0.8743,0,0.874338,JCB-SD-SPF-1013
688,SYST-MOR-0007499,none,none,hybrid?,hybrid?,none,none,hybrid?,0,3,hybrid,0.0146,0.0206,0,0.0018,0.058,0,0.905,0,0.904977,JCB-SD-SPF-1014
689,SYST-MOR-0007500,none,none,hybrid?,hybrid?,none,none,none,0,2,hybrid,0,0,0.0117,0,0.0982,0,0.8901,0,0.890088,JCB-SD-SPF-1015
690,SYST-MOR-0007501,none,none,hybrid?,hybrid?,none,none,none,0,2,hybrid,0,0.004,0,0,0.1295,0,0.8665,0,0.866479,JCB-SD-SPF-1016
691,SYST-MOR-0007502,none,none,hybrid?,hybrid?,none,none,none,0,2,hybrid,0,0,0,0.0062,0.112,0,0.872,0.0098,0.872004,JCB-SD-SPF-1017
692,SYST-MOR-0007503,none,none,none,hybrid?,none,none,none,0,1,uncertain pure,0,0.001,0,0,0.0694,0,0.9296,0,0.929597,JCB-SD-SPF-1018
693,SYST-MOR-0007504,none,none,hybrid?,hybrid?,none,none,none,0,2,hybrid,0.0018,0.0179,0,0,0.0992,0,0.881,0,0.881004,JCB-SD-SPF-1019
694,SYST-MOR-0007505,none,none,hybrid?,hybrid?,none,none,none,0,2,hybrid,0,0,0,0,0.0436,0,0.9564,0,0.956364,JCB-SD-SPF-1020
